## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	interaction_partners	color
406818	core	Xenorhabdus bovienii SS-2004	Xenorhabdus bovienii		#93B4AF
408672	periphery	Nocardioidaceae bacterium Broad-1	Nocardioidaceae bacterium Broad1		#93B4AF
410358	periphery	Methanocorpusculum labreanum Z	Methanocorpusculum labreanum		#93B4AF
410359	periphery	Pyrobaculum calidifontis JCM 11548	Pyrobaculum calidifontis		#93B4AF
411154	core	Gramella forsetii KT0803	Gramella forsetii		#93B4AF
411459	periphery	Ruminococcus obeum ATCC 29174	Ruminococcus obeum ATCC 29174		#93B4AF
411460	periphery	Ruminococcus torques ATCC 27756	Ruminococcus torques ATCC 27756		#93B4AF
411461	core	Dorea formicigenerans ATCC 27755	Dorea formicigenerans ATCC 27755		#93B4AF
411462	core	Dorea longicatena DSM 13814	Dorea longicatena DSM 13814		#93B4AF
411463	core	Eubacterium ventriosum ATCC 27560	Eubacterium ventriosum		#93B4AF
411464	periphery	Desulfovibrio piger ATCC 29098	Desulfovibrio piger		#93B4AF
411465	core	Parvimonas micra ATCC 33270	Parvimonas micra		#93B4AF
411466	periphery	Actinomyces odontolyticus ATCC 17982	Actinomyces odontolyticus		#93B4AF
411467	core	Pseudoflavonifractor capillosus ATCC 29799	Pseudoflavonifractor capillosus		#93B4AF
411468	periphery	[Clostridium] scindens ATCC 35704	Clostridium scindens		#93B4AF
411469	core	[Eubacterium] hallii DSM 3353	Eubacterium hallii		#93B4AF
411470	periphery	Ruminococcus gnavus ATCC 29149	Ruminococcus gnavus		#93B4AF
411471	core	Subdoligranulum variabile DSM 15176	Subdoligranulum variabile		#93B4AF
411473	periphery	Ruminococcus callidus ATCC 27760	Ruminococcus callidus		#93B4AF
411474	core	Coprococcus eutactus ATCC 27759	Coprococcus eutactus		#93B4AF
411476	periphery	Bacteroides ovatus ATCC 8483	Bacteroides ovatus		#93B4AF
411477	core	Parabacteroides merdae ATCC 43184	Parabacteroides merdae		#93B4AF
411479	periphery	Bacteroides uniformis ATCC 8492	Bacteroides uniformis		#93B4AF
411483	periphery	Faecalibacterium prausnitzii A2-165	Faecalibacterium prausnitzii A2165		#93B4AF
411489	periphery	Clostridium sp. L2-50	Clostridium sp. L250		#93B4AF
411490	core	Anaerostipes caccae DSM 14662	Anaerostipes caccae		#93B4AF
411684	core	Hoeflea phototrophica DFL-43	Hoeflea phototrophica		#93B4AF
411901	periphery	Bacteroides caccae ATCC 43185	Bacteroides caccae		#93B4AF
411902	periphery	[Clostridium] bolteae ATCC BAA-613	Clostridium bolteae		#93B4AF
412419	periphery	Borrelia duttonii Ly	Borrelia duttonii		#93B4AF
412597	periphery	Paracoccus sp. TRP	Paracoccus sp. TRP		#93B4AF
412965	periphery	Candidatus Vesicomyosocius okutanii HA	Vesicomyosocius okutanii		#93B4AF
413404	core	Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)	Ruthia magnifica		#93B4AF
413816	periphery	Halorubrum halophilum	Halorubrum halophilum		#93B4AF
414684	periphery	Rhodospirillum centenum SW	Rhodospirillum centenum		#93B4AF
414996	core	Actinopolyspora erythraea	Actinopolyspora erythraea		#93B4AF
415426	periphery	Hyperthermus butylicus DSM 5456	Hyperthermus butylicus		#93B4AF
416269	periphery	Actinobacillus pleuropneumoniae serovar 5b str. L20	Actinobacillus pleuropneumoniae 5b L20		#93B4AF
416348	core	Halorubrum lacusprofundi ATCC 49239	Halorubrum lacusprofundi		#93B4AF
416591	core	Thermotoga lettingae TMO	Thermotoga lettingae		#93B4AF
416870	core	Lactococcus lactis subsp. cremoris MG1363	Lactococcus lactis cremoris		#93B4AF
419610	periphery	Methylobacterium extorquens PA1	Methylobacterium extorquens PA1		#93B4AF
419665	core	Methanococcus aeolicus Nankai-3	Methanococcus aeolicus		#93B4AF
419947	periphery	Mycobacterium tuberculosis H37Ra	Mycobacterium tuberculosis H37Ra		#93B4AF
420246	core	Geobacillus thermodenitrificans NG80-2	Geobacillus thermodenitrificans		#93B4AF
420247	periphery	Methanobrevibacter smithii ATCC 35061	Methanobrevibacter smithii ATCC 35061		#93B4AF
420324	core	Microvirga lupini	Microvirga lupini		#93B4AF
420662	core	Methylibium petroleiphilum PM1	Methylibium petroleiphilum		#93B4AF
420890	periphery	Lactococcus garvieae Lg2	Lactococcus garvieae Lg2		#93B4AF
421052	periphery	Acinetobacter rudis CIP 110305	Acinetobacter rudis		#93B4AF
421072	core	Epilithonimonas lactis	Epilithonimonas lactis		#93B4AF
421531	core	Chryseobacterium luteum	Chryseobacterium luteum		#93B4AF
425104	periphery	Shewanella sediminis HAW-EB3	Shewanella sediminis		#93B4AF
425400	periphery	Helicobacter sp. MIT 01-6451	Helicobacter sp. MIT016451		#93B4AF
426114	periphery	Thiomonas arsenitoxydans	Thiomonas arsenitoxydans		#93B4AF
426117	core	Methylobacterium sp. 4-46	Methylobacterium sp. 446		#93B4AF
426355	periphery	Methylobacterium radiotolerans JCM 2831	Methylobacterium radiotolerans		#93B4AF
426368	core	Methanococcus maripaludis C7	Methanococcus maripaludis C7		#93B4AF
426716	periphery	Nocardia rhamnosiphila	Nocardia rhamnosiphila		#93B4AF
428125	core	[Clostridium] leptum DSM 753	Clostridium leptum		#93B4AF
428126	core	[Clostridium] spiroforme DSM 1552	Clostridium spiroforme		#93B4AF
428127	core	[Eubacterium] dolichum DSM 3991	Eubacterium dolichum		#93B4AF
429009	periphery	Ammonifex degensii KC4	Ammonifex degensii		#93B4AF
430498	core	Dactylellina haptotyla	Dactylellina haptotyla		#93B4AF
430998	periphery	Baudoinia compniacensis	Baudoinia compniacensis		#93B4AF
431943	periphery	Clostridium kluyveri DSM 555	Clostridium kluyveri		#93B4AF
431947	periphery	Porphyromonas gingivalis ATCC 33277	Porphyromonas gingivalis ATCC 33277		#93B4AF
432096	core	Kazachstania africana	Kazachstania africana		#93B4AF
434131	core	Neorickettsia risticii str. Illinois	Neorickettsia risticii		#93B4AF
435590	periphery	Bacteroides vulgatus ATCC 8482	Bacteroides vulgatus		#93B4AF
435591	periphery	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis		#93B4AF
435830	periphery	Actinomyces graevenitzii C83	Actinomyces graevenitzii		#93B4AF
435832	core	Neisseria mucosa C102	Neisseria mucosa C102		#93B4AF
435837	periphery	Staphylococcus hominis subsp. hominis C80	Staphylococcus hominis C80		#93B4AF
435838	periphery	Staphylococcus capitis C87	Staphylococcus capitis		#93B4AF
435842	periphery	Streptococcus sp. C150	Streptococcus sp. C150		#93B4AF
435908	core	Idiomarina salinarum	Idiomarina salinarum		#93B4AF
436114	periphery	Sulfurihydrogenibium sp. YO3AOP1	Sulfurihydrogenibium sp. YO3AOP1		#93B4AF
436229	periphery	Streptacidiphilus jeojiense	Streptacidiphilus jeojiense		#93B4AF
436308	core	Nitrosopumilus maritimus SCM1	Nitrosopumilus maritimus		#93B4AF
436717	core	Acinetobacter oleivorans DR1	Acinetobacter oleivorans		#93B4AF
438753	core	Azorhizobium caulinodans ORS 571	Azorhizobium caulinodans		#93B4AF
439235	core	Desulfatibacillum alkenivorans AK-01	Desulfatibacillum alkenivorans		#93B4AF
439292	core	[Bacillus] selenitireducens MLS10	Bacillus selenitireducens		#93B4AF
439375	periphery	Ochrobactrum anthropi ATCC 49188	Ochrobactrum anthropi		#93B4AF
439481	core	Aciduliprofundum boonei T469	Aciduliprofundum boonei		#93B4AF
439493	core	Candidatus Pelagibacter sp. HTCC7211	Pelagibacter sp. HTCC7211		#93B4AF
439496	core	Rhodobacterales bacterium Y4I	Rhodobacterales bacterium Y4I		#93B4AF
439497	periphery	Ruegeria sp. R11	Ruegeria sp. R11		#93B4AF
440512	periphery	Pseudomonas sp. Chol1	Pseudomonas sp. Chol1		#93B4AF
441620	periphery	Methylobacterium populi BJ001	Methylobacterium populi		#93B4AF
441768	core	Acholeplasma laidlawii PG-8A	Acholeplasma laidlawii		#93B4AF
441769	core	Bacillus coahuilensis m4-4	Bacillus coahuilensis		#93B4AF
443143	periphery	Geobacter sp. M18	Geobacter sp. M18		#93B4AF
443144	periphery	Geobacter sp. M21	Geobacter sp. M21		#93B4AF
443152	periphery	Marinobacter algicola DG893	Marinobacter algicola		#93B4AF
443218	core	Amycolicicoccus subflavus DQS3-9A1	Amycolicicoccus subflavus		#93B4AF
443254	core	Marinitoga piezophila KA3	Marinitoga piezophila		#93B4AF
443255	core	Streptomyces clavuligerus ATCC 27064	Streptomyces clavuligerus		#93B4AF
443598	periphery	Bradyrhizobium sp. Cp5.3	Bradyrhizobium sp. Cp53		#93B4AF
443906	periphery	Clavibacter michiganensis subsp. michiganensis NCPPB 382	Clavibacter michiganensis NCPPB382		#93B4AF
444157	periphery	Pyrobaculum neutrophilum V24Sta	Pyrobaculum neutrophilum		#93B4AF
444158	periphery	Methanococcus maripaludis C6	Methanococcus maripaludis C6		#93B4AF
445335	periphery	Clostridium botulinum NCTC 2916	Clostridium botulinum NCTC 2916		#93B4AF
445961	core	Chryseobacterium soli	Chryseobacterium soli		#93B4AF
445970	periphery	Alistipes putredinis DSM 17216	Alistipes putredinis		#93B4AF
445971	core	Anaerofustis stercorihominis DSM 17244	Anaerofustis stercorihominis		#93B4AF
445972	core	Anaerotruncus colihominis DSM 17241	Anaerotruncus colihominis		#93B4AF
445973	core	Intestinibacter bartlettii DSM 16795	Intestinibacter bartlettii		#93B4AF
445974	periphery	Erysipelatoclostridium ramosum DSM 1402	Erysipelatoclostridium ramosum		#93B4AF
445975	periphery	Collinsella stercoris DSM 13279	Collinsella stercoris		#93B4AF
445987	core	Borrelia valaisiana VS116	Borrelia valaisiana VS116		#93B4AF
446462	core	Actinosynnema mirum DSM 43827	Actinosynnema mirum		#93B4AF
446465	core	Brachybacterium faecium DSM 4810	Brachybacterium faecium		#93B4AF
446466	periphery	Cellulomonas flavigena DSM 20109	Cellulomonas flavigena		#93B4AF
446468	core	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	Nocardiopsis dassonvillei		#93B4AF
446469	core	Sanguibacter keddieii DSM 10542	Sanguibacter keddieii		#93B4AF
446470	core	Stackebrandtia nassauensis DSM 44728	Stackebrandtia nassauensis		#93B4AF
446471	core	Xylanimonas cellulosilytica DSM 15894	Xylanimonas cellulosilytica		#93B4AF
448385	periphery	Sorangium cellulosum So ce56	Sorangium cellulosum So ce56		#93B4AF
449447	core	Microcystis aeruginosa NIES-843	Microcystis aeruginosa		#93B4AF
449673	periphery	Bacteroides stercoris ATCC 43183	Bacteroides stercoris		#93B4AF
450380	periphery	Microbacterium profundi	Microbacterium profundi		#93B4AF
450851	core	Phenylobacterium zucineum HLK1	Phenylobacterium zucineum		#93B4AF
452471	core	Candidatus Amoebophilus asiaticus 5a2	Amoebophilus asiaticus		#93B4AF
452637	core	Opitutus terrae PB90-1	Opitutus terrae		#93B4AF
452638	periphery	Polynucleobacter necessarius subsp. necessarius STIR1	Polynucleobacter necessarius STIR1		#93B4AF
452652	core	Kitasatospora setae KM-6054	Kitasatospora setae		#93B4AF
452659	periphery	Rickettsia rickettsii str. Iowa	Rickettsia rickettsii		#93B4AF
452662	periphery	Sphingobium japonicum UT26S	Sphingobium japonicum UT26S		#93B4AF
452863	core	Arthrobacter chlorophenolicus A6	Arthrobacter chlorophenolicus		#93B4AF
453591	core	Ignicoccus hospitalis KIN4/I	Ignicoccus hospitalis		#93B4AF
454957	periphery	Xanthomonas arboricola pv. celebensis	Xanthomonas arboricola		#93B4AF
455436	periphery	Glaciecola sp. HTCC2999	Glaciecola sp. HTCC2999		#93B4AF
455632	core	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces griseus		#93B4AF
456320	core	Methanococcus voltae A3	Methanococcus voltae		#93B4AF
456442	periphery	Methanoregula boonei 6A8	Methanoregula boonei		#93B4AF
457396	periphery	Clostridium sp. 7_2_43FAA	Clostridium sp. 7243FAA		#93B4AF
457398	periphery	Desulfovibrio sp. 3_1_syn3	Desulfovibrio sp. 31syn3		#93B4AF
457405	periphery	Fusobacterium nucleatum subsp. animalis 7_1	Fusobacterium nucleatum animalis		#93B4AF
457412	core	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. 5139BFAA		#93B4AF
457415	core	Synergistes sp. 3_1_syn1	Synergistes sp. 31syn1		#93B4AF
457421	periphery	Clostridiales bacterium 1_7_47FAA	Clostridiales bacterium 1747FAA		#93B4AF
457424	periphery	Bacteroides fragilis 3_1_12	Bacteroides fragilis 3112		#93B4AF
457425	periphery	Streptomyces albus J1074	Streptomyces albus J1074		#93B4AF
457429	periphery	Streptomyces pristinaespiralis ATCC 25486	Streptomyces pristinaespiralis		#93B4AF
457570	core	Natranaerobius thermophilus JW/NM-WN-LF	Natranaerobius thermophilus		#93B4AF
458233	core	Macrococcus caseolyticus JCSC5402	Macrococcus caseolyticus		#93B4AF
458817	core	Shewanella halifaxensis HAW-EB4	Shewanella halifaxensis		#93B4AF
459349	core	Candidatus Cloacimonas acidaminovorans str. Evry	Cloacimonas acidaminovorans		#93B4AF
459495	periphery	Arthrospira platensis C1	Arthrospira platensis C1		#93B4AF
460265	periphery	Methylobacterium nodulans ORS 2060	Methylobacterium nodulans		#93B4AF
463191	periphery	Streptomyces sviceus ATCC 29083	Streptomyces sviceus		#93B4AF
465515	core	Micrococcus luteus NCTC 2665	Micrococcus luteus NCTC 2665		#93B4AF
465541	periphery	Streptomyces sp. Mg1	Streptomyces sp. Mg1		#93B4AF
465817	core	Erwinia tasmaniensis Et1/99	Erwinia tasmaniensis		#93B4AF
466038	periphery	Candidatus Pelagibacter ubique HTCC8051	Pelagibacter ubique HTCC8051		#93B4AF
466088	periphery	Acinetobacter sp. Ver3	Acinetobacter sp. Ver3		#93B4AF
467200	periphery	Streptomyces griseoflavus Tu4000	Streptomyces griseoflavus		#93B4AF
467661	core	Rhodobacteraceae bacterium KLH11	Rhodobacteraceae bacterium KLH11		#93B4AF
467705	periphery	Streptococcus gordonii str. Challis substr. CH1	Streptococcus gordonii		#93B4AF
468059	periphery	Pedobacter oryzae DSM 19973	Pedobacter oryzae		#93B4AF
468556	periphery	Gordonia kroppenstedtii DSM 45133	Gordonia kroppenstedtii		#93B4AF
469008	periphery	Escherichia coli BL21(DE3)	Escherichia coli BL21	10710	#93B4AF
469371	periphery	Thermobispora bispora DSM 43833	Thermobispora bispora		#93B4AF
469378	core	Cryptobacterium curtum DSM 15641	Cryptobacterium curtum		#93B4AF
469381	core	Dethiosulfovibrio peptidovorans DSM 11002	Dethiosulfovibrio peptidovorans		#93B4AF
469382	periphery	Halogeometricum borinquense DSM 11551	Halogeometricum borinquense		#93B4AF
469383	core	Conexibacter woesei DSM 14684	Conexibacter woesei DSM 14684		#93B4AF
469595	periphery	Citrobacter sp. 30_2	Citrobacter sp. 302		#93B4AF
469596	core	Coprobacillus sp. 29_1	Coprobacillus sp. 291		#93B4AF
469604	periphery	Fusobacterium nucleatum subsp. vincentii 3_1_36A2	Fusobacterium nucleatum vincentii 3136A2		#93B4AF
469606	periphery	Fusobacterium nucleatum subsp. vincentii 4_1_13	Fusobacterium nucleatum vincentii 4113		#93B4AF
469609	periphery	Streptococcus sp. 2_1_36FAA	Streptococcus sp. 2136FAA		#93B4AF
469610	periphery	Burkholderiales bacterium 1_1_47	Burkholderiales bacterium 1147		#93B4AF
469615	core	Fusobacterium gonidiaformans ATCC 25563	Fusobacterium gonidiaformans		#93B4AF
469616	core	Fusobacterium mortiferum ATCC 9817	Fusobacterium mortiferum		#93B4AF
469617	core	Fusobacterium ulcerans ATCC 49185	Fusobacterium ulcerans		#93B4AF
469618	core	Fusobacterium varium ATCC 27725	Fusobacterium varium		#93B4AF
470145	periphery	Bacteroides coprocola DSM 17136	Bacteroides coprocola		#93B4AF
470704	periphery	Cladophialophora yegresii	Cladophialophora yegresii		#93B4AF
471223	core	Geobacillus sp. WCH70	Geobacillus sp. WCH70		#93B4AF
471852	periphery	Thermomonospora curvata DSM 43183	Thermomonospora curvata		#93B4AF
471853	core	Beutenbergia cavernae DSM 12333	Beutenbergia cavernae		#93B4AF
471854	core	Dyadobacter fermentans DSM 18053	Dyadobacter fermentans		#93B4AF
471855	core	Slackia heliotrinireducens DSM 20476	Slackia heliotrinireducens		#93B4AF
471856	core	Jonesia denitrificans DSM 20603	Jonesia denitrificans		#93B4AF
471857	periphery	Saccharomonospora viridis DSM 43017	Saccharomonospora viridis		#93B4AF
471870	periphery	Bacteroides intestinalis DSM 17393	Bacteroides intestinalis		#93B4AF
471874	core	Providencia stuartii ATCC 25827	Providencia stuartii		#93B4AF
471875	periphery	Ruminococcus lactaris ATCC 29176	Ruminococcus lactaris		#93B4AF
471881	periphery	Proteus penneri ATCC 35198	Proteus penneri		#93B4AF
472175	periphery	Nitratireductor basaltis	Nitratireductor basaltis		#93B4AF
472759	periphery	Nitrosococcus halophilus Nc 4	Nitrosococcus halophilus		#93B4AF
474922	periphery	Colletotrichum gloeosporioides	Colletotrichum gloeosporioides		#93B4AF
476272	core	Blautia hydrogenotrophica DSM 10507	Blautia hydrogenotrophica		#93B4AF
477184	periphery	Achromobacter arsenitoxydans SY8	Achromobacter arsenitoxydans		#93B4AF
477228	periphery	Pseudomonas stutzeri TS44	Pseudomonas stutzeri TS44		#93B4AF
477641	periphery	Modestobacter marinus	Modestobacter marinus		#93B4AF
477974	core	Candidatus Desulforudis audaxviator MP104C	Desulforudis audaxviator		#93B4AF
478741	periphery	Verrucomicrobia bacterium LP2A	Verrucomicrobia bacterium LP2A		#93B4AF
478749	core	Marvinbryantia formatexigens DSM 14469	Marvinbryantia formatexigens		#93B4AF
478801	core	Kytococcus sedentarius DSM 20547	Kytococcus sedentarius		#93B4AF
479431	core	Nakamurella multipartita DSM 44233	Nakamurella multipartita		#93B4AF
479432	core	Streptosporangium roseum DSM 43021	Streptosporangium roseum		#93B4AF
479433	core	Catenulispora acidiphila DSM 44928	Catenulispora acidiphila		#93B4AF
479434	core	Sphaerobacter thermophilus DSM 20745	Sphaerobacter thermophilus		#93B4AF
479435	core	Kribbella flavida DSM 17836	Kribbella flavida		#93B4AF
479436	periphery	Veillonella parvula DSM 2008	Veillonella parvula		#93B4AF
479437	periphery	Eggerthella lenta DSM 2243	Eggerthella lenta		#93B4AF
481448	core	Methylacidiphilum infernorum V4	Methylacidiphilum infernorum		#93B4AF
481805	periphery	Escherichia coli ATCC 8739	Escherichia coli ATCC 8739	329852	#93B4AF
482234	periphery	Streptococcus canis FSL Z3-227	Streptococcus canis		#93B4AF
482537	periphery	Galeopterus variegatus	Galeopterus variegatus		#93B4AF
483215	periphery	Bacteroides finegoldii DSM 17565	Bacteroides finegoldii		#93B4AF
483216	core	Bacteroides eggerthii DSM 20697	Bacteroides eggerthii		#93B4AF
483218	core	[Bacteroides] pectinophilus ATCC 43243	Bacteroides pectinophilus		#93B4AF
483219	periphery	Myxococcus fulvus HW-1	Myxococcus fulvus		#93B4AF
484018	periphery	Bacteroides plebeius DSM 17135	Bacteroides plebeius		#93B4AF
484019	core	Thermosipho africanus TCF52B	Thermosipho africanus		#93B4AF
484022	periphery	Francisella philomiragia subsp. philomiragia ATCC 25017	Francisella philomiragia		#93B4AF
484770	core	Pelosinus sp. UFO1	Pelosinus sp. UFO1		#93B4AF
485913	core	Ktedonobacter racemifer DSM 44963	Ktedonobacter racemifer		#93B4AF
485914	core	Halomicrobium mukohataei DSM 12286	Halomicrobium mukohataei		#93B4AF
485915	core	Desulfohalobium retbaense DSM 5692	Desulfohalobium retbaense		#93B4AF
485916	periphery	Desulfotomaculum acetoxidans DSM 771	Desulfotomaculum acetoxidans		#93B4AF
485917	core	Pedobacter heparinus DSM 2366	Pedobacter heparinus		#93B4AF
485918	core	Chitinophaga pinensis DSM 2588	Chitinophaga pinensis		#93B4AF
487316	periphery	Acinetobacter soli	Acinetobacter soli		#93B4AF
487521	periphery	Mycobacterium intracellulare ATCC 13950	Mycobacterium intracellulare		#93B4AF
487796	core	Flavobacteria bacterium MS024-2A	Flavobacteria bacterium MS0242A		#93B4AF
488538	core	Candidatus Puniceispirillum marinum IMCC1322	Puniceispirillum marinum		#93B4AF
489653	periphery	Neisseria lactamica 020-06	Neisseria lactamica		#93B4AF
489825	core	Moorea producens 3L	Moorea producens		#93B4AF
490899	periphery	Desulfurococcus kamchatkensis 1221n	Desulfurococcus kamchatkensis		#93B4AF
491205	periphery	Chryseobacterium hispalense DSM 25574	Chryseobacterium hispalense		#93B4AF
491915	core	Anoxybacillus flavithermus WK1	Anoxybacillus flavithermus WK1		#93B4AF
491916	periphery	Rhizobium etli CIAT 652	Rhizobium etli CIAT652		#93B4AF
491952	periphery	Marinomonas posidonica IVIA-Po-181	Marinomonas posidonica		#93B4AF
492774	periphery	Rhizobium alamii	Rhizobium alamii		#93B4AF
493475	periphery	Glaciecola arctica BSs20135	Glaciecola arctica		#93B4AF
494416	periphery	Psychrobacter sp. TB15	Psychrobacter sp. TB15		#93B4AF
494419	periphery	Arthrobacter sp. TB 23	Arthrobacter sp. TB 23		#93B4AF
496833	periphery	Mycoplasma fermentans PG18	Mycoplasma fermentans		#93B4AF
497321	periphery	Thauera sp. 63	Thauera sp. 63		#93B4AF
497964	core	Chthoniobacter flavus Ellin428	Chthoniobacter flavus		#93B4AF
497965	periphery	Cyanothece sp. PCC 7822	Cyanothece sp. PCC7822		#93B4AF
498211	core	Cellvibrio japonicus Ueda107	Cellvibrio japonicus		#93B4AF
